Id,geometry,Prob_O,Prob_N,Prob_G,Prob_R,cls
DANANG_202,"POLYGON ((108.2280609961604 15.97985720625129, 108.2279365315882 15.98888699237874, 108.237271586248 15.989007223587, 108.237395632982 15.97997736603842, 108.2280609961604 15.97985720625129))",0.43712031841278076,0.19475065171718597,0.22972753643989563,0.1384015530347824,Organic
DANANG_203,"POLYGON ((108.237395632982 15.97997736603842, 108.237271586248 15.989007223587, 108.2466067202951 15.98912705040947, 108.2467303491743 15.98009712167988, 108.237395632982 15.97997736603842))",0.538538932800293,0.053149882704019547,0.20002418756484985,0.20828692615032196,Organic
DANANG_204,"POLYGON ((108.2467303491743 15.98009712167988, 108.2466067202951 15.98912705040947, 108.2559419334624 15.98924647283071, 108.2560651444701 15.98021647316027, 108.2467303491743 15.98009712167988))",0.2357802540063858,0.04108197242021561,0.7061028480529785,0.017034906893968582,Gridiron
DANANG_205,"POLYGON ((108.2560651444701 15.98021647316027, 108.2559419334624 15.98924647283071, 108.2652772254826 15.98936549083538, 108.2654000186022 15.98033542046423, 108.2560651444701 15.98021647316027))",0.2599206268787384,0.053949277848005295,0.6140626072883606,0.07206745445728302,Gridiron
DANANG_206,"POLYGON ((108.2654000186022 15.98033542046423, 108.2652772254826 15.98936549083538, 108.2746125960884 15.98948410440814, 108.2747349713034 15.98045396357647, 108.2654000186022 15.98033542046423))",0.4856138229370117,0.3550196588039398,0.07057023793458939,0.08879629522562027,Organic
DANANG_207,"POLYGON ((108.2747349713034 15.98045396357647, 108.2746125960884 15.98948410440814, 108.2839480450126 15.98960231353374, 108.2840700023064 15.9805721024817, 108.2747349713034 15.98045396357647))",0.10285066813230515,0.7929465174674988,0.00791605282574892,0.09628678858280182,Nopattern
DANANG_208,"POLYGON ((107.9759210403797 15.9854879496884, 107.9757852138402 15.99451570802086, 107.9851184417004 15.99464692953536, 107.9852538506076 15.98561909329528, 107.9759210403797 15.9854879496884))",0.0008947241585701704,0.9987621307373047,7.895073213148862e-05,0.0002641313767526299,Nopattern
DANANG_209,"POLYGON ((107.9852538506076 15.98561909329528, 107.9851184417004 15.99464692953536, 107.9944517561769 15.99477774686008, 107.9945867474336 15.98574983295226, 107.9852538506076 15.98561909329528))",0.00198694271966815,0.9968781471252441,0.00026629542117007077,0.000868641713168472,Nopattern
DANANG_210,"POLYGON ((107.9945867474336 15.98574983295226, 107.9944517561769 15.99477774686008, 108.0037851570029 15.9949081599782, 108.0039197305909 15.98588016864253, 107.9945867474336 15.98574983295226))",0.0002997626143041998,0.9994884729385376,2.7038311600335874e-05,0.00018467943300493062,Nopattern
DANANG_211,"POLYGON ((108.0039197305909 15.98588016864253, 108.0037851570029 15.9949081599782, 108.0131186439114 15.99503816887295, 108.0132527998126 15.98601010034931, 108.0039197305909 15.98588016864253))",,,,,Nopattern
DANANG_212,"POLYGON ((108.0132527998126 15.98601010034931, 108.0131186439114 15.99503816887295, 108.0224522166355 15.99516777352758, 108.0225859548317 15.98613962805589, 108.0132527998126 15.98601010034931))",,,,,Nopattern
DANANG_213,"POLYGON ((108.0225859548317 15.98613962805589, 108.0224522166355 15.99516777352758, 108.031785874908 15.99529697392545, 108.0319191953812 15.98626875174562, 108.0225859548317 15.98613962805589))",,,,,Nopattern
DANANG_214,"POLYGON ((108.0319191953812 15.98626875174562, 108.031785874908 15.99529697392545, 108.0411196184621 15.99542577004993, 108.0412525211944 15.98639747140189, 108.0319191953812 15.98626875174562))",,,,,Nopattern
DANANG_215,"POLYGON ((108.0412525211944 15.98639747140189, 108.0411196184621 15.99542577004993, 108.0504534470306 15.99555416188444, 108.0505859320041 15.98652578700813, 108.0412525211944 15.98639747140189))",2.0360062990221195e-05,0.9999674558639526,7.371925221377751e-07,1.1434800399001688e-05,Nopattern
DANANG_216,"POLYGON ((108.0505859320041 15.98652578700813, 108.0504534470306 15.99555416188444, 108.0597873603467 15.99568214941248, 108.0599194275434 15.98665369854784, 108.0505859320041 15.98652578700813))",4.037411054014228e-05,0.9999372959136963,2.1383807506936137e-06,2.018914710788522e-05,Nopattern
DANANG_217,"POLYGON ((108.0599194275434 15.98665369854784, 108.0597873603467 15.99568214941248, 108.0691213581431 15.99580973261758, 108.0692530075454 15.98678120600458, 108.0599194275434 15.98665369854784))",0.000612453615758568,0.9991349577903748,3.456287595327012e-05,0.00021806632867082953,Nopattern
DANANG_218,"POLYGON ((108.0692530075454 15.98678120600458, 108.0691213581431 15.99580973261758, 108.078455440153 15.99593691148332, 108.078586671743 15.98690830936192, 108.0692530075454 15.98678120600458))",0.03256118670105934,0.9626867771148682,0.001403577858582139,0.003348509082570672,Nopattern
DANANG_219,"POLYGON ((108.078586671743 15.98690830936192, 108.078455440153 15.99593691148332, 108.0877896061092 15.99606368599335, 108.0879204198693 15.98703500860353, 108.078586671743 15.98690830936192))",0.0035069447476416826,0.9950947761535645,0.0006420222925953567,0.0007563732215203345,Nopattern
DANANG_220,"POLYGON ((108.0879204198693 15.98703500860353, 108.0877896061092 15.99606368599335, 108.0971238557446 15.99619005613134, 108.0972542516571 15.9871613037131, 108.0879204198693 15.98703500860353))",0.00017781624046619982,0.9997387528419495,6.769199899281375e-06,7.668347825529054e-05,Nopattern
DANANG_221,"POLYGON ((108.0972542516571 15.9871613037131, 108.0971238557446 15.99619005613134, 108.1064581887921 15.99631602188105, 108.1065881668395 15.98728719467439, 108.0972542516571 15.9871613037131))",0.004506811965256929,0.9935703277587891,0.0008781327633187175,0.0010446609230712056,Nopattern
DANANG_222,"POLYGON ((108.1065881668395 15.98728719467439, 108.1064581887921 15.99631602188105, 108.1157926049846 15.99644158322627, 108.1159221651494 15.98741268147121, 108.1065881668395 15.98728719467439))",0.07084338366985321,0.8919674754142761,0.007496741600334644,0.029692374169826508,Nopattern
DANANG_223,"POLYGON ((108.1159221651494 15.98741268147121, 108.1157926049846 15.99644158322627, 108.1251271040551 15.99656674015084, 108.1252562463197 15.98753776408739, 108.1159221651494 15.98741268147121))",0.40832963585853577,0.3117976784706116,0.1480051428079605,0.13186757266521454,Organic
DANANG_224,"POLYGON ((108.1252562463197 15.98753776408739, 108.1251271040551 15.99656674015084, 108.1344616857363 15.99669149263866, 108.1345904100834 15.98766244250686, 108.1252562463197 15.98753776408739))",0.09220694750547409,0.7829238772392273,0.05667639896273613,0.06819281727075577,Nopattern
DANANG_225,"POLYGON ((108.1345904100834 15.98766244250686, 108.1344616857363 15.99669149263866, 108.1437963497611 15.99681584067368, 108.1439246561734 15.98778671671358, 108.1345904100834 15.98766244250686))",0.4991852343082428,0.2957570552825928,0.049476057291030884,0.15558166801929474,Organic
DANANG_226,"POLYGON ((108.1439246561734 15.98778671671358, 108.1437963497611 15.99681584067368, 108.1531310958624 15.9969397842399, 108.1532589843225 15.98791058669154, 108.1439246561734 15.98778671671358))",0.4528810977935791,0.19424968957901,0.034032974392175674,0.3188362121582031,Organic
DANANG_227,"POLYGON ((108.1532589843225 15.98791058669154, 108.1531310958624 15.9969397842399, 108.162465923773 15.99706332332138, 108.1625933942636 15.98803405242483, 108.1532589843225 15.98791058669154))",0.0006368799949996173,0.9989885687828064,7.824186468496919e-05,0.00029630426433868706,Nopattern
DANANG_228,"POLYGON ((108.1625933942636 15.98803405242483, 108.162465923773 15.99706332332138, 108.1718008332256 15.9971864579022, 108.1719278857297 15.98815711389754, 108.1625933942636 15.98803405242483))",5.7262932386947796e-05,0.9999079704284668,2.796685748762684e-06,3.1950228731147945e-05,Nopattern
DANANG_229,"POLYGON ((108.1719278857297 15.98815711389754, 108.1718008332256 15.9971864579022, 108.1811358239532 15.99730918796653, 108.1812624584535 15.98827977109385, 108.1719278857297 15.98815711389754))",0.006062899716198444,0.9916696548461914,0.0007409571553580463,0.0015264209359884262,Nopattern
DANANG_230,"POLYGON ((108.1812624584535 15.98827977109385, 108.1811358239532 15.99730918796653, 108.1904708956884 15.99743151349858, 108.1905971121679 15.98840202399797, 108.1812624584535 15.98827977109385))",0.006373963784426451,0.9913440942764282,0.00034663925180211663,0.001935263630002737,Nopattern
DANANG_231,"POLYGON ((108.1905971121679 15.98840202399797, 108.1904708956884 15.99743151349858, 108.1998060481641 15.99755343448262, 108.1999318466058 15.98852387259417, 108.1905971121679 15.98840202399797))",0.12978321313858032,0.34891313314437866,0.032270126044750214,0.489033579826355,Radial
DANANG_232,"POLYGON ((108.1999318466058 15.98852387259417, 108.1998060481641 15.99755343448262, 108.209141281113 15.99767495090294, 108.2092666615 15.98864531686678, 108.1999318466058 15.98852387259417))",0.028232302516698837,0.03726790100336075,0.8546656370162964,0.07983416318893433,Gridiron
DANANG_233,"POLYGON ((108.2092666615 15.98864531686678, 108.209141281113 15.99767495090294, 108.2184765942679 15.99779606274391, 108.2186015565832 15.98876635680016, 108.2092666615 15.98864531686678))",0.037603817880153656,0.0323062539100647,0.9211518168449402,0.008938085287809372,Gridiron
DANANG_234,"POLYGON ((108.2186015565832 15.98876635680016, 108.2184765942679 15.99779606274391, 108.2278119873615 15.99791676998994, 108.2279365315882 15.98888699237874, 108.2186015565832 15.98876635680016))",0.0049241334199905396,0.9808334112167358,0.006557638756930828,0.007684865966439247,Nopattern
DANANG_235,"POLYGON ((108.2279365315882 15.98888699237874, 108.2278119873615 15.99791676998994, 108.2371474601265 15.9980370726255, 108.237271586248 15.989007223587, 108.2279365315882 15.98888699237874))",0.1749992072582245,0.4564128518104553,0.03786873817443848,0.3307191729545593,Nopattern
DANANG_236,"POLYGON ((108.237271586248 15.989007223587, 108.2371474601265 15.9980370726255, 108.2464830122957 15.99815697063512, 108.2466067202951 15.98912705040947, 108.237271586248 15.989007223587))",0.3256629407405853,0.02137591689825058,0.06427063047885895,0.5886905193328857,Radial
DANANG_237,"POLYGON ((108.2466067202951 15.98912705040947, 108.2464830122957 15.99815697063512, 108.2558186436017 15.99827646400335, 108.2559419334624 15.98924647283071, 108.2466067202951 15.98912705040947))",0.772019624710083,0.028756611049175262,0.04114380106329918,0.15808002650737762,Organic
DANANG_238,"POLYGON ((108.2559419334624 15.98924647283071, 108.2558186436017 15.99827646400335, 108.2651543537773 15.99839555271482, 108.2652772254826 15.98936549083538, 108.2559419334624 15.98924647283071))",0.3101232349872589,0.03281490132212639,0.6055864691734314,0.05147537216544151,Gridiron
DANANG_239,"POLYGON ((108.2652772254826 15.98936549083538, 108.2651543537773 15.99839555271482, 108.2744901425551 15.9985142367542, 108.2746125960884 15.98948410440814, 108.2652772254826 15.98936549083538))",0.10535188764333725,0.7898956537246704,0.01353564765304327,0.09121683239936829,Nopattern
DANANG_240,"POLYGON ((108.2746125960884 15.98948410440814, 108.2744901425551 15.9985142367542, 108.2838260096677 15.99863251610622, 108.2839480450126 15.98960231353374, 108.2746125960884 15.98948410440814))",0.016148878261446953,0.9737078547477722,0.0012118248268961906,0.00893155112862587,Nopattern
DANANG_241,"POLYGON ((107.9757852138402 15.99451570802086, 107.9756493004174 16.00354345765819, 107.9849829461767 16.00367475708703, 107.9851184417004 15.99464692953536, 107.9757852138402 15.99451570802086))",,,,,Nopattern
DANANG_242,"POLYGON ((107.9851184417004 15.99464692953536, 107.9849829461767 16.00367475708703, 107.9943166785708 16.0038056520862, 107.9944517561769 15.99477774686008, 107.9851184417004 15.99464692953536))",0.0008779251365922391,0.9984498023986816,0.0001447829999960959,0.0005274595459923148,Nopattern
DANANG_243,"POLYGON ((107.9944517561769 15.99477774686008, 107.9943166785708 16.0038056520862, 108.0036504973324 16.00393614263886, 108.0037851570029 15.9949081599782, 107.9944517561769 15.99477774686008))",0.0005459193489514291,0.9991828799247742,4.3244548578513786e-05,0.0002279311156598851,Nopattern
DANANG_244,"POLYGON ((108.0037851570029 15.9949081599782, 108.0036504973324 16.00393614263886, 108.0129844021948 16.00406622872823, 108.0131186439114 15.99503816887295, 108.0037851570029 15.9949081599782))",,,,,Nopattern
DANANG_245,"POLYGON ((108.0131186439114 15.99503816887295, 108.0129844021948 16.00406622872823, 108.0223183928907 16.00419591033757, 108.0224522166355 15.99516777352758, 108.0131186439114 15.99503816887295))",,,,,Nopattern
DANANG_246,"POLYGON ((108.0224522166355 15.99516777352758, 108.0223183928907 16.00419591033757, 108.0316524691532 16.00432518745021, 108.031785874908 15.99529697392545, 108.0224522166355 15.99516777352758))",,,,,Nopattern
DANANG_247,"POLYGON ((108.031785874908 15.99529697392545, 108.0316524691532 16.00432518745021, 108.0409866307152 16.0044540600495, 108.0411196184621 15.99542577004993, 108.031785874908 15.99529697392545))",,,,,Nopattern
DANANG_248,"POLYGON ((108.0411196184621 15.99542577004993, 108.0409866307152 16.0044540600495, 108.0503208773097 16.00458252811887, 108.0504534470306 15.99555416188444, 108.0411196184621 15.99542577004993))",1.4577696674678009e-05,0.9999761581420898,5.609309141618724e-07,8.679043276060838e-06,Nopattern
DANANG_249,"POLYGON ((108.0504534470306 15.99555416188444, 108.0503208773097 16.00458252811887, 108.0596552086695 16.0047105916418, 108.0597873603467 15.99568214941248, 108.0504534470306 15.99555416188444))",0.00014900023234076798,0.9997310042381287,1.6324265743605793e-05,0.00010373689292464405,Nopattern
DANANG_250,"POLYGON ((108.0597873603467 15.99568214941248, 108.0596552086695 16.0047105916418, 108.0689896245275 16.0048382506018, 108.0691213581431 15.99580973261758, 108.0597873603467 15.99568214941248))",0.00040692559559829533,0.9994001388549805,2.1309442672645673e-05,0.00017158164700958878,Nopattern
DANANG_251,"POLYGON ((108.0691213581431 15.99580973261758, 108.0689896245275 16.0048382506018, 108.0783241246166 16.00496550498245, 108.078455440153 15.99593691148332, 108.0691213581431 15.99580973261758))",0.0029520888347178698,0.9960042834281921,4.44534161943011e-05,0.0009992556879296899,Nopattern
DANANG_252,"POLYGON ((108.078455440153 15.99593691148332, 108.0783241246166 16.00496550498245, 108.0876587086698 16.00509235476739, 108.0877896061092 15.99606368599335, 108.078455440153 15.99593691148332))",0.002830751007422805,0.9954304695129395,0.0006250592414289713,0.0011137244291603565,Nopattern
DANANG_253,"POLYGON ((108.0877896061092 15.99606368599335, 108.0876587086698 16.00509235476739, 108.0969933764199 16.00521879994029, 108.0971238557446 15.99619005613134, 108.0877896061092 15.99606368599335))",0.0002545117458794266,0.9996180534362793,2.602620588731952e-05,0.0001013984510791488,Nopattern
DANANG_254,"POLYGON ((108.0971238557446 15.99619005613134, 108.0969933764199 16.00521879994029, 108.1063281275996 16.00534484048488, 108.1064581887921 15.99631602188105, 108.0971238557446 15.99619005613134))",0.00027516696718521416,0.9996205568313599,8.743287253309973e-06,9.557703015161678e-05,Nopattern
DANANG_255,"POLYGON ((108.1064581887921 15.99631602188105, 108.1063281275996 16.00534484048488, 108.115662961942 16.00547047638495, 108.1157926049846 15.99644158322627, 108.1064581887921 15.99631602188105))",0.002655360149219632,0.9957287907600403,0.0004321825981605798,0.001183707732707262,Nopattern
DANANG_256,"POLYGON ((108.1157926049846 15.99644158322627, 108.115662961942 16.00547047638495, 108.1249978791796 16.00559570762432, 108.1251271040551 15.99656674015084, 108.1157926049846 15.99644158322627))",0.037784893065690994,0.8801003694534302,0.03920033946633339,0.04291439428925514,Nopattern
DANANG_257,"POLYGON ((108.1251271040551 15.99656674015084, 108.1249978791796 16.00559570762432, 108.1343328790455 16.00572053418689, 108.1344616857363 15.99669149263866, 108.1251271040551 15.99656674015084))",0.2622375786304474,0.49407315254211426,0.16174939274787903,0.08193990588188171,Nopattern
DANANG_258,"POLYGON ((108.1344616857363 15.99669149263866, 108.1343328790455 16.00572053418689, 108.1436679612724 16.0058449560566, 108.1437963497611 15.99681584067368, 108.1344616857363 15.99669149263866))",0.44571346044540405,0.15475283563137054,0.036795664578676224,0.3627380132675171,Organic
DANANG_259,"POLYGON ((108.1437963497611 15.99681584067368, 108.1436679612724 16.0058449560566, 108.153003125593 16.00596897321743, 108.1531310958624 15.9969397842399, 108.1437963497611 15.99681584067368))",0.6814112067222595,0.03822210058569908,0.03099530190229416,0.24937133491039276,Organic
DANANG_260,"POLYGON ((108.1531310958624 15.9969397842399, 108.153003125593 16.00596897321743, 108.1623383717402 16.00609258565342, 108.162465923773 15.99706332332138, 108.1531310958624 15.9969397842399))",0.18199260532855988,0.6575075387954712,0.1111089438199997,0.049390874803066254,Nopattern
DANANG_261,"POLYGON ((108.162465923773 15.99706332332138, 108.1623383717402 16.00609258565342, 108.1716736994466 16.00621579334868, 108.1718008332256 15.9971864579022, 108.162465923773 15.99706332332138))",0.002354132477194071,0.9958447813987732,0.00038018470513634384,0.0014208890497684479,Nopattern
DANANG_262,"POLYGON ((108.1718008332256 15.9971864579022, 108.1716736994466 16.00621579334868, 108.1810091084451 16.00633859628734, 108.1811358239532 15.99730918796653, 108.1718008332256 15.9971864579022))",0.017310485243797302,0.9490765929222107,0.019999738782644272,0.013613168150186539,Nopattern
DANANG_263,"POLYGON ((108.1811358239532 15.99730918796653, 108.1810091084451 16.00633859628734, 108.1903445984684 16.0064609944536, 108.1904708956884 15.99743151349858, 108.1811358239532 15.99730918796653))",0.17438848316669464,0.5641752481460571,0.1571633666753769,0.10427293181419373,Nopattern
DANANG_264,"POLYGON ((108.1904708956884 15.99743151349858, 108.1903445984684 16.0064609944536, 108.1996801692491 16.00658298783172, 108.1998060481641 15.99755343448262, 108.1904708956884 15.99743151349858))",0.3768255114555359,0.36027494072914124,0.19753192365169525,0.06536754965782166,Organic
DANANG_265,"POLYGON ((108.1998060481641 15.99755343448262, 108.1996801692491 16.00658298783172, 108.2090158205201 16.00670457640598, 108.209141281113 15.99767495090294, 108.1998060481641 15.99755343448262))",0.030430883169174194,0.7075108885765076,0.24306879937648773,0.018989408388733864,Nopattern
DANANG_266,"POLYGON ((108.209141281113 15.99767495090294, 108.2090158205201 16.00670457640598, 108.2183515520139 16.00682576016075, 108.2184765942679 15.99779606274391, 108.209141281113 15.99767495090294))",0.17422711849212646,0.015308250673115253,0.7376248836517334,0.07283974438905716,Gridiron
DANANG_267,"POLYGON ((108.2184765942679 15.99779606274391, 108.2183515520139 16.00682576016075, 108.2276873634633 16.00694653908042, 108.2278119873615 15.99791676998994, 108.2184765942679 15.99779606274391))",0.28233349323272705,0.13989591598510742,0.10388869792222977,0.47388190031051636,Radial
DANANG_268,"POLYGON ((108.2278119873615 15.99791676998994, 108.2276873634633 16.00694653908042, 108.237023254601 16.00706691314947, 108.2371474601265 15.9980370726255, 108.2278119873615 15.99791676998994))",0.15850278735160828,0.17853793501853943,0.04925094172358513,0.6137083768844604,Radial
DANANG_269,"POLYGON ((108.2371474601265 15.9980370726255, 108.237023254601 16.00706691314947, 108.2463592251595 16.00718688235238, 108.2464830122957 15.99815697063512, 108.2371474601265 15.9980370726255))",0.19209128618240356,0.019059915095567703,0.11147362738847733,0.6773751974105835,Radial
DANANG_270,"POLYGON ((108.2464830122957 15.99815697063512, 108.2463592251595 16.00718688235238, 108.2556952748716 16.00730644667372, 108.2558186436017 15.99827646400335, 108.2464830122957 15.99815697063512))",0.4351920187473297,0.0915403738617897,0.1813880354166031,0.2918795347213745,Organic
DANANG_271,"POLYGON ((108.2558186436017 15.99827646400335, 108.2556952748716 16.00730644667372, 108.2650314034698 16.00742560609811, 108.2651543537773 15.99839555271482, 108.2558186436017 15.99827646400335))",0.3968070149421692,0.20879603922367096,0.12572714686393738,0.2686697840690613,Organic
DANANG_272,"POLYGON ((108.2651543537773 15.99839555271482, 108.2650314034698 16.00742560609811, 108.2743676106868 16.0075443606102, 108.2744901425551 15.9985142367542, 108.2651543537773 15.99839555271482))",0.12527866661548615,0.7113584876060486,0.027098029851913452,0.1362648606300354,Nopattern
DANANG_273,"POLYGON ((107.9756493004174 16.00354345765819, 107.9755133000928 16.01257119859579, 107.9848473640184 16.01270257594571, 107.9849829461767 16.00367475708703, 107.9756493004174 16.00354345765819))",,,,,Nopattern
DANANG_274,"POLYGON ((107.9849829461767 16.00367475708703, 107.9848473640184 16.01270257594571, 107.9941815145969 16.01283354862603, 107.9943166785708 16.0038056520862, 107.9849829461767 16.00367475708703))",,,,,Nopattern
DANANG_275,"POLYGON ((107.9943166785708 16.0038056520862, 107.9941815145969 16.01283354862603, 108.0035157515613 16.01296411661994, 108.0036504973324 16.00393614263886, 107.9943166785708 16.0038056520862))",,,,,Nopattern
DANANG_276,"POLYGON ((108.0036504973324 16.00393614263886, 108.0035157515613 16.01296411661994, 108.0128500746445 16.01309427991061, 108.0129844021948 16.00406622872823, 108.0036504973324 16.00393614263886))",,,,,Nopattern
DANANG_277,"POLYGON ((108.0129844021948 16.00406622872823, 108.0128500746445 16.01309427991061, 108.0221844835794 16.0132240384813, 108.0223183928907 16.00419591033757, 108.0129844021948 16.00406622872823))",,,,,Nopattern
DANANG_278,"POLYGON ((108.0223183928907 16.00419591033757, 108.0221844835794 16.0132240384813, 108.031518978099 16.01335339231533, 108.0316524691532 16.00432518745021, 108.0223183928907 16.00419591033757))",,,,,Nopattern
DANANG_279,"POLYGON ((108.0316524691532 16.00432518745021, 108.031518978099 16.01335339231533, 108.040853557936 16.01348234139604, 108.0409866307152 16.0044540600495, 108.0316524691532 16.00432518745021))",6.71474845148623e-05,0.9998918771743774,1.200830411107745e-06,3.9839909732108936e-05,Nopattern
DANANG_280,"POLYGON ((108.0409866307152 16.0044540600495, 108.040853557936 16.01348234139604, 108.0501882228234 16.01361088570686, 108.0503208773097 16.00458252811887, 108.0409866307152 16.0044540600495))",0.0004708356864284724,0.999323844909668,1.0924332855211105e-05,0.00019443320343270898,Nopattern
DANANG_281,"POLYGON ((108.0503208773097 16.00458252811887, 108.0501882228234 16.01361088570686, 108.059522972494 16.01373902523124, 108.0596552086695 16.0047105916418, 108.0503208773097 16.00458252811887))",0.00010441044287290424,0.9998247027397156,8.48469244374428e-06,6.24529056949541e-05,Nopattern
DANANG_282,"POLYGON ((108.0596552086695 16.0047105916418, 108.059522972494 16.01373902523124, 108.0688578066807 16.01386675995269, 108.0689896245275 16.0048382506018, 108.0596552086695 16.0047105916418))",0.00026784674264490604,0.9995425939559937,8.449156666756608e-06,0.00018107748473994434,Nopattern
DANANG_283,"POLYGON ((108.0689896245275 16.0048382506018, 108.0688578066807 16.01386675995269, 108.0781927251163 16.01399408985479, 108.0783241246166 16.00496550498245, 108.0689896245275 16.0048382506018))",0.0001502926170360297,0.9998137354850769,2.2552342215931276e-06,3.374340303707868e-05,Nopattern
DANANG_284,"POLYGON ((108.0783241246166 16.00496550498245, 108.0781927251163 16.01399408985479, 108.0875277275336 16.01412101492115, 108.0876587086698 16.00509235476739, 108.0783241246166 16.00496550498245))",0.0006028774078004062,0.9990313053131104,2.8968128390260972e-05,0.000336943514412269,Nopattern
DANANG_285,"POLYGON ((108.0876587086698 16.00509235476739, 108.0875277275336 16.01412101492115, 108.0968628136655 16.01424753513544, 108.0969933764199 16.00521879994029, 108.0876587086698 16.00509235476739))",3.6522946174954996e-05,0.999936580657959,1.0402603720649495e-06,2.5851935788523406e-05,Nopattern
DANANG_286,"POLYGON ((108.0969933764199 16.00521879994029, 108.0968628136655 16.01424753513544, 108.1061979832446 16.01437365048138, 108.1063281275996 16.00534484048488, 108.0969933764199 16.00521879994029))",0.00017650668451096863,0.9997377991676331,2.9744387575192377e-06,8.266550139524043e-05,Nopattern
DANANG_287,"POLYGON ((108.1063281275996 16.00534484048488, 108.1061979832446 16.01437365048138, 108.1155332360039 16.01449936094273, 108.115662961942 16.00547047638495, 108.1063281275996 16.00534484048488))",0.005662271752953529,0.991025984287262,0.0010691068600863218,0.0022425903007388115,Nopattern
DANANG_288,"POLYGON ((108.115662961942 16.00547047638495, 108.1155332360039 16.01449936094273, 108.124868571676 16.01462466650333, 108.1249978791796 16.00559570762432, 108.115662961942 16.00547047638495))",0.027969736605882645,0.9376232624053955,0.0204617977142334,0.013945214450359344,Nopattern
DANANG_289,"POLYGON ((108.1249978791796 16.00559570762432, 108.124868571676 16.01462466650333, 108.1342039899938 16.01474956714706, 108.1343328790455 16.00572053418689, 108.1249978791796 16.00559570762432))",0.023841209709644318,0.9411116242408752,0.00984447356313467,0.025202715769410133,Nopattern
DANANG_290,"POLYGON ((108.1343328790455 16.00572053418689, 108.1342039899938 16.01474956714706, 108.1435394906899 16.01487406285783, 108.1436679612724 16.0058449560566, 108.1343328790455 16.00572053418689))",0.038951724767684937,0.9345505237579346,0.0013502971269190311,0.025147443637251854,Nopattern
DANANG_291,"POLYGON ((108.1436679612724 16.0058449560566, 108.1435394906899 16.01487406285783, 108.1528750734971 16.01499815361963, 108.153003125593 16.00596897321743, 108.1436679612724 16.0058449560566))",0.07617378234863281,0.8377432227134705,0.009717936627566814,0.07636498659849167,Nopattern
DANANG_292,"POLYGON ((108.153003125593 16.00596897321743, 108.1528750734971 16.01499815361963, 108.1622107381481 16.01512183941649, 108.1623383717402 16.00609258565342, 108.153003125593 16.00596897321743))",0.19359548389911652,0.7343660593032837,0.02391492761671543,0.0481235533952713,Nopattern
DANANG_293,"POLYGON ((108.1623383717402 16.00609258565342, 108.1622107381481 16.01512183941649, 108.1715464843756 16.0152451202325, 108.1716736994466 16.00621579334868, 108.1623383717402 16.00609258565342))",0.27563002705574036,0.6017504930496216,0.013855739496648312,0.108763687312603,Nopattern
DANANG_294,"POLYGON ((108.1716736994466 16.00621579334868, 108.1715464843756 16.0152451202325, 108.1808823119123 16.01536799605178, 108.1810091084451 16.00633859628734, 108.1716736994466 16.00621579334868))",0.19687999784946442,0.21367298066616058,0.09423225373029709,0.4952147603034973,Radial
DANANG_295,"POLYGON ((108.1810091084451 16.00633859628734, 108.1808823119123 16.01536799605178, 108.1902182204909 16.01549046685853, 108.1903445984684 16.0064609944536, 108.1810091084451 16.00633859628734))",0.48935359716415405,0.005601751618087292,0.2189500629901886,0.286094605922699,Organic
DANANG_296,"POLYGON ((108.1903445984684 16.0064609944536, 108.1902182204909 16.01549046685853, 108.199554209844 16.01561253263699, 108.1996801692491 16.00658298783172, 108.1903445984684 16.0064609944536))",0.40759506821632385,0.013957840390503407,0.2592598497867584,0.3191872239112854,Organic
DANANG_297,"POLYGON ((108.1996801692491 16.00658298783172, 108.199554209844 16.01561253263699, 108.2088902797043 16.01573419337143, 108.2090158205201 16.00670457640598, 108.1996801692491 16.00658298783172))",0.33148401975631714,0.061323605477809906,0.27550768852233887,0.3316847085952759,Radial
DANANG_298,"POLYGON ((108.2090158205201 16.00670457640598, 108.2088902797043 16.01573419337143, 108.2182264298044 16.01585544904622, 108.2183515520139 16.00682576016075, 108.2090158205201 16.00670457640598))",0.7132524847984314,0.01046082191169262,0.01569567807018757,0.2605910301208496,Organic
DANANG_299,"POLYGON ((108.2183515520139 16.00682576016075, 108.2182264298044 16.01585544904622, 108.2275626598769 16.01597629964573, 108.2276873634633 16.00694653908042, 108.2183515520139 16.00682576016075))",0.12812286615371704,0.008326479233801365,0.008459554985165596,0.8550910949707031,Radial
DANANG_300,"POLYGON ((108.2276873634633 16.00694653908042, 108.2275626598769 16.01597629964573, 108.2368989696545 16.01609674515442, 108.237023254601 16.00706691314947, 108.2276873634633 16.00694653908042))",0.20273356139659882,0.05937336012721062,0.06938419491052628,0.6685088872909546,Radial
DANANG_301,"POLYGON ((108.237023254601 16.00706691314947, 108.2368989696545 16.01609674515442, 108.2462353588697 16.01621678555679, 108.2463592251595 16.00718688235238, 108.237023254601 16.00706691314947))",0.2959166169166565,0.08076249808073044,0.06494949758052826,0.5583714246749878,Radial
DANANG_302,"POLYGON ((108.2463592251595 16.00718688235238, 108.2462353588697 16.01621678555679, 108.2555718272552 16.01633642083738, 108.2556952748716 16.00730644667372, 108.2463592251595 16.00718688235238))",0.3376905620098114,0.032631512731313705,0.10885094851255417,0.5208269953727722,Radial
