ID,geometry,Prob_O,Prob_N,Prob_G,Prob_R,cls
DANANG_326,"POLYGON ((190797.3226174336 11766184.27596655, 190797.3226174336 11766684.27596655, 191297.3226174336 11766684.27596655, 191297.3226174336 11766184.27596655, 190797.3226174336 11766184.27596655))",0.0014812748413532972,0.9965540170669556,0.0006234970060177147,0.0013411773834377527,Nopattern
DANANG_327,"POLYGON ((191297.3226174336 11766184.27596655, 191297.3226174336 11766684.27596655, 191797.3226174336 11766684.27596655, 191797.3226174336 11766184.27596655, 191297.3226174336 11766184.27596655))",3.194491728208959e-05,0.9999457597732544,1.5516126268266817e-06,2.071580820484087e-05,Nopattern
DANANG_328,"POLYGON ((191797.3226174336 11766184.27596655, 191797.3226174336 11766684.27596655, 192297.3226174336 11766684.27596655, 192297.3226174336 11766184.27596655, 191797.3226174336 11766184.27596655))",0.00043469545198604465,0.9991552829742432,5.325936945155263e-05,0.0003566753293853253,Nopattern
DANANG_329,"POLYGON ((192297.3226174336 11766184.27596655, 192297.3226174336 11766684.27596655, 192797.3226174336 11766684.27596655, 192797.3226174336 11766184.27596655, 192297.3226174336 11766184.27596655))",0.004259090404957533,0.9928961396217346,0.0008287167875096202,0.00201613106764853,Nopattern
DANANG_330,"POLYGON ((192797.3226174336 11766184.27596655, 192797.3226174336 11766684.27596655, 193297.3226174336 11766684.27596655, 193297.3226174336 11766184.27596655, 192797.3226174336 11766184.27596655))",0.005049028899520636,0.9914097189903259,0.0011294240830466151,0.0024118402507156134,Nopattern
DANANG_331,"POLYGON ((193297.3226174336 11766184.27596655, 193297.3226174336 11766684.27596655, 193797.3226174336 11766684.27596655, 193797.3226174336 11766184.27596655, 193297.3226174336 11766184.27596655))",0.04278478026390076,0.9329561591148376,0.011326632462441921,0.012932470999658108,Nopattern
DANANG_332,"POLYGON ((193797.3226174336 11766184.27596655, 193797.3226174336 11766684.27596655, 194297.3226174336 11766684.27596655, 194297.3226174336 11766184.27596655, 193797.3226174336 11766184.27596655))",0.056492142379283905,0.9111350178718567,0.011628498323261738,0.02074434794485569,Nopattern
DANANG_333,"POLYGON ((194297.3226174336 11766184.27596655, 194297.3226174336 11766684.27596655, 194797.3226174336 11766684.27596655, 194797.3226174336 11766184.27596655, 194297.3226174336 11766184.27596655))",0.0006943176267668605,0.9986477494239807,8.943166903918609e-05,0.0005685230134986341,Nopattern
DANANG_334,"POLYGON ((194797.3226174336 11766184.27596655, 194797.3226174336 11766684.27596655, 195297.3226174336 11766684.27596655, 195297.3226174336 11766184.27596655, 194797.3226174336 11766184.27596655))",0.0006099344464018941,0.9990159273147583,5.8246852859156206e-05,0.0003158801991958171,Nopattern
DANANG_335,"POLYGON ((195297.3226174336 11766184.27596655, 195297.3226174336 11766684.27596655, 195797.3226174336 11766684.27596655, 195797.3226174336 11766184.27596655, 195297.3226174336 11766184.27596655))",0.0007233525393530726,0.9987622499465942,0.00010208569437963888,0.00041233471711166203,Nopattern
DANANG_336,"POLYGON ((195797.3226174336 11766184.27596655, 195797.3226174336 11766684.27596655, 196297.3226174336 11766684.27596655, 196297.3226174336 11766184.27596655, 195797.3226174336 11766184.27596655))",0.013316796161234379,0.978080153465271,0.005019404925405979,0.003583666170015931,Nopattern
DANANG_337,"POLYGON ((196297.3226174336 11766184.27596655, 196297.3226174336 11766684.27596655, 196797.3226174336 11766684.27596655, 196797.3226174336 11766184.27596655, 196297.3226174336 11766184.27596655))",0.03331839665770531,0.944076657295227,0.010720805265009403,0.01188422180712223,Nopattern
DANANG_338,"POLYGON ((196797.3226174336 11766184.27596655, 196797.3226174336 11766684.27596655, 197297.3226174336 11766684.27596655, 197297.3226174336 11766184.27596655, 196797.3226174336 11766184.27596655))",0.0008841798407956958,0.9987747073173523,9.800518455449492e-05,0.00024310681328643113,Nopattern
DANANG_339,"POLYGON ((197297.3226174336 11766184.27596655, 197297.3226174336 11766684.27596655, 197797.3226174336 11766684.27596655, 197797.3226174336 11766184.27596655, 197297.3226174336 11766184.27596655))",0.003876374801620841,0.9934542179107666,0.0007229549228213727,0.0019464108627289534,Nopattern
DANANG_340,"POLYGON ((197797.3226174336 11766184.27596655, 197797.3226174336 11766684.27596655, 198297.3226174336 11766684.27596655, 198297.3226174336 11766184.27596655, 197797.3226174336 11766184.27596655))",0.03987457603216171,0.8771921396255493,0.03554977476596832,0.047383490949869156,Nopattern
DANANG_341,"POLYGON ((198297.3226174336 11766184.27596655, 198297.3226174336 11766684.27596655, 198797.3226174336 11766684.27596655, 198797.3226174336 11766184.27596655, 198297.3226174336 11766184.27596655))",0.013770133256912231,0.970085620880127,0.007204015739262104,0.00894028227776289,Nopattern
DANANG_342,"POLYGON ((200297.3226174336 11766184.27596655, 200297.3226174336 11766684.27596655, 200797.3226174336 11766684.27596655, 200797.3226174336 11766184.27596655, 200297.3226174336 11766184.27596655))",0.0003794762014877051,0.9993658661842346,2.5468725652899593e-05,0.00022922137577552348,Nopattern
DANANG_343,"POLYGON ((200797.3226174336 11766184.27596655, 200797.3226174336 11766684.27596655, 201297.3226174336 11766684.27596655, 201297.3226174336 11766184.27596655, 200797.3226174336 11766184.27596655))",0.005603147204965353,0.9881540536880493,0.002042158506810665,0.004200595431029797,Nopattern
DANANG_344,"POLYGON ((201297.3226174336 11766184.27596655, 201297.3226174336 11766684.27596655, 201797.3226174336 11766684.27596655, 201797.3226174336 11766184.27596655, 201297.3226174336 11766184.27596655))",0.058058589696884155,0.9169580340385437,0.004773386754095554,0.02021005190908909,Nopattern
DANANG_345,"POLYGON ((201797.3226174336 11766184.27596655, 201797.3226174336 11766684.27596655, 202297.3226174336 11766684.27596655, 202297.3226174336 11766184.27596655, 201797.3226174336 11766184.27596655))",0.006070179399102926,0.9882404804229736,0.0012478127609938383,0.004441635683178902,Nopattern
DANANG_346,"POLYGON ((202297.3226174336 11766184.27596655, 202297.3226174336 11766684.27596655, 202797.3226174336 11766684.27596655, 202797.3226174336 11766184.27596655, 202297.3226174336 11766184.27596655))",0.00047396853915415704,0.999204695224762,5.3828760428586975e-05,0.000267529278062284,Nopattern
DANANG_347,"POLYGON ((202797.3226174336 11766184.27596655, 202797.3226174336 11766684.27596655, 203297.3226174336 11766684.27596655, 203297.3226174336 11766184.27596655, 202797.3226174336 11766184.27596655))",5.894850619370118e-05,0.9999089241027832,3.0092292035988066e-06,2.9095370337017812e-05,Nopattern
DANANG_348,"POLYGON ((203297.3226174336 11766184.27596655, 203297.3226174336 11766684.27596655, 203797.3226174336 11766684.27596655, 203797.3226174336 11766184.27596655, 203297.3226174336 11766184.27596655))",0.004602803848683834,0.9932655096054077,0.0005049011670053005,0.001626776996999979,Nopattern
DANANG_349,"POLYGON ((207297.3226174336 11766184.27596655, 207297.3226174336 11766684.27596655, 207797.3226174336 11766684.27596655, 207797.3226174336 11766184.27596655, 207297.3226174336 11766184.27596655))",0.013321026228368282,0.9731364250183105,0.0059938328340649605,0.0075486451387405396,Nopattern
DANANG_350,"POLYGON ((207797.3226174336 11766184.27596655, 207797.3226174336 11766684.27596655, 208297.3226174336 11766684.27596655, 208297.3226174336 11766184.27596655, 207797.3226174336 11766184.27596655))",0.006863420829176903,0.9879015684127808,0.002500205999240279,0.0027347602881491184,Nopattern
DANANG_351,"POLYGON ((173797.3226174336 11766684.27596655, 173797.3226174336 11767184.27596655, 174297.3226174336 11767184.27596655, 174297.3226174336 11766684.27596655, 173797.3226174336 11766684.27596655))",0.0007775900885462761,0.9987621307373047,2.7551584935281426e-05,0.0004327692440710962,Nopattern
DANANG_352,"POLYGON ((174297.3226174336 11766684.27596655, 174297.3226174336 11767184.27596655, 174797.3226174336 11767184.27596655, 174797.3226174336 11766684.27596655, 174297.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_353,"POLYGON ((174797.3226174336 11766684.27596655, 174797.3226174336 11767184.27596655, 175297.3226174336 11767184.27596655, 175297.3226174336 11766684.27596655, 174797.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_354,"POLYGON ((175297.3226174336 11766684.27596655, 175297.3226174336 11767184.27596655, 175797.3226174336 11767184.27596655, 175797.3226174336 11766684.27596655, 175297.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_355,"POLYGON ((175797.3226174336 11766684.27596655, 175797.3226174336 11767184.27596655, 176297.3226174336 11767184.27596655, 176297.3226174336 11766684.27596655, 175797.3226174336 11766684.27596655))",4.864704533247277e-05,0.9999104738235474,2.891314579755999e-06,3.797403769567609e-05,Nopattern
DANANG_356,"POLYGON ((176297.3226174336 11766684.27596655, 176297.3226174336 11767184.27596655, 176797.3226174336 11767184.27596655, 176797.3226174336 11766684.27596655, 176297.3226174336 11766684.27596655))",7.06002174410969e-05,0.9998779296875,3.6513054055831162e-06,4.783760232385248e-05,Nopattern
DANANG_357,"POLYGON ((176797.3226174336 11766684.27596655, 176797.3226174336 11767184.27596655, 177297.3226174336 11767184.27596655, 177297.3226174336 11766684.27596655, 176797.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_358,"POLYGON ((177297.3226174336 11766684.27596655, 177297.3226174336 11767184.27596655, 177797.3226174336 11767184.27596655, 177797.3226174336 11766684.27596655, 177297.3226174336 11766684.27596655))",0.000490466773044318,0.9993926286697388,3.1298997782869264e-05,8.557237742934376e-05,Nopattern
DANANG_359,"POLYGON ((177797.3226174336 11766684.27596655, 177797.3226174336 11767184.27596655, 178297.3226174336 11767184.27596655, 178297.3226174336 11766684.27596655, 177797.3226174336 11766684.27596655))",0.0001602622796781361,0.9997484087944031,6.858197139081312e-06,8.449063898297027e-05,Nopattern
DANANG_360,"POLYGON ((178297.3226174336 11766684.27596655, 178297.3226174336 11767184.27596655, 178797.3226174336 11767184.27596655, 178797.3226174336 11766684.27596655, 178297.3226174336 11766684.27596655))",4.954092946718447e-05,0.9999263286590576,1.3224841950432165e-06,2.2770327632315457e-05,Nopattern
DANANG_361,"POLYGON ((178797.3226174336 11766684.27596655, 178797.3226174336 11767184.27596655, 179297.3226174336 11767184.27596655, 179297.3226174336 11766684.27596655, 178797.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_362,"POLYGON ((179297.3226174336 11766684.27596655, 179297.3226174336 11767184.27596655, 179797.3226174336 11767184.27596655, 179797.3226174336 11766684.27596655, 179297.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_363,"POLYGON ((179797.3226174336 11766684.27596655, 179797.3226174336 11767184.27596655, 180297.3226174336 11767184.27596655, 180297.3226174336 11766684.27596655, 179797.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_364,"POLYGON ((180297.3226174336 11766684.27596655, 180297.3226174336 11767184.27596655, 180797.3226174336 11767184.27596655, 180797.3226174336 11766684.27596655, 180297.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_365,"POLYGON ((180797.3226174336 11766684.27596655, 180797.3226174336 11767184.27596655, 181297.3226174336 11767184.27596655, 181297.3226174336 11766684.27596655, 180797.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_366,"POLYGON ((181297.3226174336 11766684.27596655, 181297.3226174336 11767184.27596655, 181797.3226174336 11767184.27596655, 181797.3226174336 11766684.27596655, 181297.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_367,"POLYGON ((181797.3226174336 11766684.27596655, 181797.3226174336 11767184.27596655, 182297.3226174336 11767184.27596655, 182297.3226174336 11766684.27596655, 181797.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_368,"POLYGON ((182297.3226174336 11766684.27596655, 182297.3226174336 11767184.27596655, 182797.3226174336 11767184.27596655, 182797.3226174336 11766684.27596655, 182297.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_369,"POLYGON ((182797.3226174336 11766684.27596655, 182797.3226174336 11767184.27596655, 183297.3226174336 11767184.27596655, 183297.3226174336 11766684.27596655, 182797.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_370,"POLYGON ((183297.3226174336 11766684.27596655, 183297.3226174336 11767184.27596655, 183797.3226174336 11767184.27596655, 183797.3226174336 11766684.27596655, 183297.3226174336 11766684.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_371,"POLYGON ((183797.3226174336 11766684.27596655, 183797.3226174336 11767184.27596655, 184297.3226174336 11767184.27596655, 184297.3226174336 11766684.27596655, 183797.3226174336 11766684.27596655))",6.6761986090568826e-06,0.9999884366989136,1.6433465077625442e-07,4.756575435749255e-06,Nopattern
DANANG_372,"POLYGON ((184297.3226174336 11766684.27596655, 184297.3226174336 11767184.27596655, 184797.3226174336 11767184.27596655, 184797.3226174336 11766684.27596655, 184297.3226174336 11766684.27596655))",6.6761986090568826e-06,0.9999884366989136,1.6433465077625442e-07,4.756575435749255e-06,Nopattern
DANANG_373,"POLYGON ((184797.3226174336 11766684.27596655, 184797.3226174336 11767184.27596655, 185297.3226174336 11767184.27596655, 185297.3226174336 11766684.27596655, 184797.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_374,"POLYGON ((185297.3226174336 11766684.27596655, 185297.3226174336 11767184.27596655, 185797.3226174336 11767184.27596655, 185797.3226174336 11766684.27596655, 185297.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_375,"POLYGON ((185797.3226174336 11766684.27596655, 185797.3226174336 11767184.27596655, 186297.3226174336 11767184.27596655, 186297.3226174336 11766684.27596655, 185797.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_376,"POLYGON ((186297.3226174336 11766684.27596655, 186297.3226174336 11767184.27596655, 186797.3226174336 11767184.27596655, 186797.3226174336 11766684.27596655, 186297.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_377,"POLYGON ((186797.3226174336 11766684.27596655, 186797.3226174336 11767184.27596655, 187297.3226174336 11767184.27596655, 187297.3226174336 11766684.27596655, 186797.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_378,"POLYGON ((187297.3226174336 11766684.27596655, 187297.3226174336 11767184.27596655, 187797.3226174336 11767184.27596655, 187797.3226174336 11766684.27596655, 187297.3226174336 11766684.27596655))",,,,,Nopattern
DANANG_379,"POLYGON ((187797.3226174336 11766684.27596655, 187797.3226174336 11767184.27596655, 188297.3226174336 11767184.27596655, 188297.3226174336 11766684.27596655, 187797.3226174336 11766684.27596655))",0.0002518101246096194,0.9996190071105957,1.8272299712407403e-05,0.00011092644126620144,Nopattern
DANANG_380,"POLYGON ((188297.3226174336 11766684.27596655, 188297.3226174336 11767184.27596655, 188797.3226174336 11767184.27596655, 188797.3226174336 11766684.27596655, 188297.3226174336 11766684.27596655))",0.0003163550572935492,0.9995384216308594,2.2243408238864504e-05,0.00012299479567445815,Nopattern
DANANG_381,"POLYGON ((188797.3226174336 11766684.27596655, 188797.3226174336 11767184.27596655, 189297.3226174336 11767184.27596655, 189297.3226174336 11766684.27596655, 188797.3226174336 11766684.27596655))",0.0002413339534541592,0.9996449947357178,1.3779169421468396e-05,9.991349361371249e-05,Nopattern
DANANG_382,"POLYGON ((189297.3226174336 11766684.27596655, 189297.3226174336 11767184.27596655, 189797.3226174336 11767184.27596655, 189797.3226174336 11766684.27596655, 189297.3226174336 11766684.27596655))",0.00014537559763994068,0.9997734427452087,5.4688757700205315e-06,7.566769636468962e-05,Nopattern
DANANG_383,"POLYGON ((189797.3226174336 11766684.27596655, 189797.3226174336 11767184.27596655, 190297.3226174336 11767184.27596655, 190297.3226174336 11766684.27596655, 189797.3226174336 11766684.27596655))",0.005162532906979322,0.9932857155799866,0.0004503401287365705,0.001101418398320675,Nopattern
DANANG_384,"POLYGON ((190297.3226174336 11766684.27596655, 190297.3226174336 11767184.27596655, 190797.3226174336 11767184.27596655, 190797.3226174336 11766684.27596655, 190297.3226174336 11766684.27596655))",0.00841852929443121,0.9875414967536926,0.002112370915710926,0.0019275922095403075,Nopattern
DANANG_385,"POLYGON ((190797.3226174336 11766684.27596655, 190797.3226174336 11767184.27596655, 191297.3226174336 11767184.27596655, 191297.3226174336 11766684.27596655, 190797.3226174336 11766684.27596655))",0.00034494177089072764,0.9995176792144775,1.7137048416770995e-05,0.00012026189506286755,Nopattern
DANANG_386,"POLYGON ((191297.3226174336 11766684.27596655, 191297.3226174336 11767184.27596655, 191797.3226174336 11767184.27596655, 191797.3226174336 11766684.27596655, 191297.3226174336 11766684.27596655))",0.0004479692433960736,0.9993182420730591,3.599429328460246e-05,0.00019789008365478367,Nopattern
DANANG_387,"POLYGON ((191797.3226174336 11766684.27596655, 191797.3226174336 11767184.27596655, 192297.3226174336 11767184.27596655, 192297.3226174336 11766684.27596655, 191797.3226174336 11766684.27596655))",0.0023810609709471464,0.9963805079460144,0.0004127605934627354,0.000825714145321399,Nopattern
DANANG_388,"POLYGON ((192297.3226174336 11766684.27596655, 192297.3226174336 11767184.27596655, 192797.3226174336 11767184.27596655, 192797.3226174336 11766684.27596655, 192297.3226174336 11766684.27596655))",0.0008484140271320939,0.9984832406044006,9.89824184216559e-05,0.000569396186619997,Nopattern
DANANG_389,"POLYGON ((192797.3226174336 11766684.27596655, 192797.3226174336 11767184.27596655, 193297.3226174336 11767184.27596655, 193297.3226174336 11766684.27596655, 192797.3226174336 11766684.27596655))",0.005988072603940964,0.990898847579956,0.001588358893059194,0.00152465864084661,Nopattern
DANANG_390,"POLYGON ((193297.3226174336 11766684.27596655, 193297.3226174336 11767184.27596655, 193797.3226174336 11767184.27596655, 193797.3226174336 11766684.27596655, 193297.3226174336 11766684.27596655))",0.03759641572833061,0.9506847262382507,0.006115148309618235,0.005603661295026541,Nopattern
DANANG_391,"POLYGON ((193797.3226174336 11766684.27596655, 193797.3226174336 11767184.27596655, 194297.3226174336 11767184.27596655, 194297.3226174336 11766684.27596655, 193797.3226174336 11766684.27596655))",0.045638542622327805,0.9107205867767334,0.03427772969007492,0.009363156743347645,Nopattern
DANANG_392,"POLYGON ((194297.3226174336 11766684.27596655, 194297.3226174336 11767184.27596655, 194797.3226174336 11767184.27596655, 194797.3226174336 11766684.27596655, 194297.3226174336 11766684.27596655))",0.007003904320299625,0.99069744348526,0.0008797536138445139,0.0014188853092491627,Nopattern
DANANG_393,"POLYGON ((194797.3226174336 11766684.27596655, 194797.3226174336 11767184.27596655, 195297.3226174336 11767184.27596655, 195297.3226174336 11766684.27596655, 194797.3226174336 11766684.27596655))",0.02468395233154297,0.9648710489273071,0.002323135733604431,0.008121824823319912,Nopattern
DANANG_394,"POLYGON ((195297.3226174336 11766684.27596655, 195297.3226174336 11767184.27596655, 195797.3226174336 11767184.27596655, 195797.3226174336 11766684.27596655, 195297.3226174336 11766684.27596655))",0.0008762615616433322,0.9984695315361023,0.00016039253387134522,0.0004938378697261214,Nopattern
DANANG_395,"POLYGON ((195797.3226174336 11766684.27596655, 195797.3226174336 11767184.27596655, 196297.3226174336 11767184.27596655, 196297.3226174336 11766684.27596655, 195797.3226174336 11766684.27596655))",0.004568810574710369,0.9933987855911255,0.00012819112453144044,0.0019041874911636114,Nopattern
DANANG_396,"POLYGON ((196297.3226174336 11766684.27596655, 196297.3226174336 11767184.27596655, 196797.3226174336 11767184.27596655, 196797.3226174336 11766684.27596655, 196297.3226174336 11766684.27596655))",0.006794141139835119,0.9902731776237488,0.00109343440271914,0.0018393142381682992,Nopattern
DANANG_397,"POLYGON ((196797.3226174336 11766684.27596655, 196797.3226174336 11767184.27596655, 197297.3226174336 11767184.27596655, 197297.3226174336 11766684.27596655, 196797.3226174336 11766684.27596655))",0.007886656560003757,0.9888060092926025,0.0008155782707035542,0.002491714432835579,Nopattern
DANANG_398,"POLYGON ((197297.3226174336 11766684.27596655, 197297.3226174336 11767184.27596655, 197797.3226174336 11767184.27596655, 197797.3226174336 11766684.27596655, 197297.3226174336 11766684.27596655))",0.11063626408576965,0.8508651256561279,0.014577868394553661,0.0239206962287426,Nopattern
DANANG_399,"POLYGON ((197797.3226174336 11766684.27596655, 197797.3226174336 11767184.27596655, 198297.3226174336 11767184.27596655, 198297.3226174336 11766684.27596655, 197797.3226174336 11766684.27596655))",0.3780822455883026,0.260275274515152,0.15702803432941437,0.20461449027061462,Organic
DANANG_400,"POLYGON ((198297.3226174336 11766684.27596655, 198297.3226174336 11767184.27596655, 198797.3226174336 11767184.27596655, 198797.3226174336 11766684.27596655, 198297.3226174336 11766684.27596655))",0.18733367323875427,0.3776051998138428,0.2523190975189209,0.18274205923080444,Nopattern
DANANG_401,"POLYGON ((198797.3226174336 11766684.27596655, 198797.3226174336 11767184.27596655, 199297.3226174336 11767184.27596655, 199297.3226174336 11766684.27596655, 198797.3226174336 11766684.27596655))",0.04055153205990791,0.9159035682678223,0.02194891683757305,0.021595939993858337,Nopattern
DANANG_402,"POLYGON ((199297.3226174336 11766684.27596655, 199297.3226174336 11767184.27596655, 199797.3226174336 11767184.27596655, 199797.3226174336 11766684.27596655, 199297.3226174336 11766684.27596655))",0.019817933440208435,0.9689387083053589,0.006100520491600037,0.005142932292073965,Nopattern
DANANG_403,"POLYGON ((199797.3226174336 11766684.27596655, 199797.3226174336 11767184.27596655, 200297.3226174336 11767184.27596655, 200297.3226174336 11766684.27596655, 199797.3226174336 11766684.27596655))",0.013147003948688507,0.9846158623695374,0.0008533947984687984,0.0013837605947628617,Nopattern
DANANG_404,"POLYGON ((200297.3226174336 11766684.27596655, 200297.3226174336 11767184.27596655, 200797.3226174336 11767184.27596655, 200797.3226174336 11766684.27596655, 200297.3226174336 11766684.27596655))",0.00013118644710630178,0.9998125433921814,1.496367622166872e-05,4.126031853957102e-05,Nopattern
DANANG_405,"POLYGON ((200797.3226174336 11766684.27596655, 200797.3226174336 11767184.27596655, 201297.3226174336 11767184.27596655, 201297.3226174336 11766684.27596655, 200797.3226174336 11766684.27596655))",0.16586929559707642,0.7617660164833069,0.02026025392115116,0.052104346454143524,Nopattern
DANANG_406,"POLYGON ((201297.3226174336 11766684.27596655, 201297.3226174336 11767184.27596655, 201797.3226174336 11767184.27596655, 201797.3226174336 11766684.27596655, 201297.3226174336 11766684.27596655))",0.14942196011543274,0.7910785675048828,0.004145751241594553,0.0553537979722023,Nopattern
DANANG_407,"POLYGON ((201797.3226174336 11766684.27596655, 201797.3226174336 11767184.27596655, 202297.3226174336 11767184.27596655, 202297.3226174336 11766684.27596655, 201797.3226174336 11766684.27596655))",0.0006770849577151239,0.9990767240524292,1.6601425159024075e-05,0.00022956212342251092,Nopattern
DANANG_408,"POLYGON ((202297.3226174336 11766684.27596655, 202297.3226174336 11767184.27596655, 202797.3226174336 11767184.27596655, 202797.3226174336 11766684.27596655, 202297.3226174336 11766684.27596655))",0.00012314639752730727,0.999790608882904,6.1626651586266235e-06,8.016857464099303e-05,Nopattern
DANANG_409,"POLYGON ((202797.3226174336 11766684.27596655, 202797.3226174336 11767184.27596655, 203297.3226174336 11767184.27596655, 203297.3226174336 11766684.27596655, 202797.3226174336 11766684.27596655))",2.8941014534211718e-05,0.9999493360519409,1.2098623756173765e-06,2.052225318038836e-05,Nopattern
DANANG_410,"POLYGON ((203297.3226174336 11766684.27596655, 203297.3226174336 11767184.27596655, 203797.3226174336 11767184.27596655, 203797.3226174336 11766684.27596655, 203297.3226174336 11766684.27596655))",0.018294909968972206,0.9696032404899597,0.005171014461666346,0.006930770352482796,Nopattern
DANANG_411,"POLYGON ((203797.3226174336 11766684.27596655, 203797.3226174336 11767184.27596655, 204297.3226174336 11767184.27596655, 204297.3226174336 11766684.27596655, 203797.3226174336 11766684.27596655))",0.07375064492225647,0.7892307639122009,0.07077613472938538,0.06624247133731842,Nopattern
DANANG_412,"POLYGON ((206297.3226174336 11766684.27596655, 206297.3226174336 11767184.27596655, 206797.3226174336 11767184.27596655, 206797.3226174336 11766684.27596655, 206297.3226174336 11766684.27596655))",0.20385012030601501,0.11907605081796646,0.5473598837852478,0.12971393764019012,Gridiron
DANANG_413,"POLYGON ((206797.3226174336 11766684.27596655, 206797.3226174336 11767184.27596655, 207297.3226174336 11767184.27596655, 207297.3226174336 11766684.27596655, 206797.3226174336 11766684.27596655))",0.054701291024684906,0.8365259766578674,0.061322685331106186,0.04745005816221237,Nopattern
DANANG_414,"POLYGON ((207297.3226174336 11766684.27596655, 207297.3226174336 11767184.27596655, 207797.3226174336 11767184.27596655, 207797.3226174336 11766684.27596655, 207297.3226174336 11766684.27596655))",0.003716280683875084,0.9936665892601013,0.000687977357301861,0.0019291655626147985,Nopattern
DANANG_415,"POLYGON ((207797.3226174336 11766684.27596655, 207797.3226174336 11767184.27596655, 208297.3226174336 11767184.27596655, 208297.3226174336 11766684.27596655, 207797.3226174336 11766684.27596655))",0.0001084718169295229,0.9998536109924316,6.205138561199419e-06,3.174981611664407e-05,Nopattern
DANANG_416,"POLYGON ((208297.3226174336 11766684.27596655, 208297.3226174336 11767184.27596655, 208797.3226174336 11767184.27596655, 208797.3226174336 11766684.27596655, 208297.3226174336 11766684.27596655))",0.0002963394799735397,0.9995142221450806,2.774550193862524e-05,0.00016172844334505498,Nopattern
DANANG_417,"POLYGON ((208797.3226174336 11766684.27596655, 208797.3226174336 11767184.27596655, 209297.3226174336 11767184.27596655, 209297.3226174336 11766684.27596655, 208797.3226174336 11766684.27596655))",0.00770855788141489,0.9892690777778625,0.00044788452214561403,0.0025744247250258923,Nopattern
DANANG_418,"POLYGON ((209297.3226174336 11766684.27596655, 209297.3226174336 11767184.27596655, 209797.3226174336 11767184.27596655, 209797.3226174336 11766684.27596655, 209297.3226174336 11766684.27596655))",0.007194219622761011,0.9896592497825623,0.0001906617690110579,0.0029559137765318155,Nopattern
DANANG_419,"POLYGON ((173797.3226174336 11767184.27596655, 173797.3226174336 11767684.27596655, 174297.3226174336 11767684.27596655, 174297.3226174336 11767184.27596655, 173797.3226174336 11767184.27596655))",6.786335688957479e-06,0.9999885559082031,1.6882225395420392e-07,4.422325218911283e-06,Nopattern
DANANG_420,"POLYGON ((174297.3226174336 11767184.27596655, 174297.3226174336 11767684.27596655, 174797.3226174336 11767684.27596655, 174797.3226174336 11767184.27596655, 174297.3226174336 11767184.27596655))",,,,,Nopattern
DANANG_421,"POLYGON ((174797.3226174336 11767184.27596655, 174797.3226174336 11767684.27596655, 175297.3226174336 11767684.27596655, 175297.3226174336 11767184.27596655, 174797.3226174336 11767184.27596655))",,,,,Nopattern
DANANG_422,"POLYGON ((175297.3226174336 11767184.27596655, 175297.3226174336 11767684.27596655, 175797.3226174336 11767684.27596655, 175797.3226174336 11767184.27596655, 175297.3226174336 11767184.27596655))",,,,,Nopattern
DANANG_423,"POLYGON ((175797.3226174336 11767184.27596655, 175797.3226174336 11767684.27596655, 176297.3226174336 11767684.27596655, 176297.3226174336 11767184.27596655, 175797.3226174336 11767184.27596655))",,,,,Nopattern
DANANG_424,"POLYGON ((176297.3226174336 11767184.27596655, 176297.3226174336 11767684.27596655, 176797.3226174336 11767684.27596655, 176797.3226174336 11767184.27596655, 176297.3226174336 11767184.27596655))",,,,,Nopattern
DANANG_425,"POLYGON ((176797.3226174336 11767184.27596655, 176797.3226174336 11767684.27596655, 177297.3226174336 11767684.27596655, 177297.3226174336 11767184.27596655, 176797.3226174336 11767184.27596655))",,,,,Nopattern
